,Fauna/Flora,Grupo,Família,Espécie (Simplificado),Nome Comum,Categoria de Ameaça,Sigla Categoria de Ameaça,Bioma,Principais Ameaças,Presença em Áreas Protegidas,Plano de Ação Nacional para Conservação (PAN),Ordenamento Pesqueiro,Nível de Proteção na Estratégia Nacional,Espécie exclusiva do Brasil,Estados de Ocorrência
2572,Flora, Angiospermas, Asteraceae, Panphalea ramboi, , Criticamente em Perigo CR , CR, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim, RS
2573,Flora, Angiospermas, Asteraceae, Panphalea smithii, , Em Perigo EN , EN, Mata Atlantica, Agropecuaria Linhas de Energia Turismo Recreacao Especies Invasoras, Sim, Nao, Nao,2, Sim," PR, SC"
2574,Flora, Angiospermas, Asteraceae, Paralychnophora atkinsiae, , Em Perigo EN , EN, Caatinga, Agropecuaria, Sim, Nao, Nao,2, Sim, BA
2575,Flora, Angiospermas, Asteraceae, Paralychnophora bicolor, , Em Perigo EN , EN, Caatinga, Agropecuaria Queimadas Assentamentos Humanos Cidades, Sim, Nao, Nao,2, Sim, BA
2576,Flora, Angiospermas, Asteraceae, Paralychnophora harleyi, , Vulneravel VU , VU, Caatinga, Agropecuaria Mineracao Turismo Recreacao, Sim, Nao, Nao,2, Sim, BA
2577,Flora, Angiospermas, Asteraceae, Paralychnophora patriciana, , Em Perigo EN , EN, Caatinga, Agropecuaria Mineracao Turismo Recreacao, Sim, Nao, Nao,2, Informacao nao disponivel, BA
2578,Flora, Angiospermas, Bignoniaceae, Paratecoma peroba," peroba tremida, peroba manchada, peroba amarella, peroba, ipe peroba", Em Perigo EN , EN, Mata Atlantica, Extracao de Madeira Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim," ES, MG, RJ"
2579,Flora, Angiospermas, Poaceae, Parianella carvalhoi, , Criticamente em Perigo CR , CR, Mata Atlantica, Vazio, Sim, Nao, Nao,2, Sim, BA
2580,Flora, Angiospermas, Chrysobalanaceae, Parinari brasiliensis, , Em Perigo EN , EN, Mata Atlantica, Poluicao Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim," MG, RJ, SP"
2581,Flora, Angiospermas, Cactaceae, Parodia concinna, , Em Perigo EN , EN, Pampa, Agropecuaria Especies Invasoras, Nao, Sim, Nao,2, Nao, RS
2582,Flora, Angiospermas, Cactaceae, Parodia crassigibba, , Em Perigo EN , EN," Mata Atlantica, Pampa", Agropecuaria Especies Invasoras, Nao, Nao, Nao,2, Informacao nao disponivel, RS
2583,Flora, Angiospermas, Cactaceae, Parodia erinacea, , Em Perigo EN , EN, Mata Atlantica, Agropecuaria Especies Invasoras, Nao, Nao, Nao,2, Nao, RS
2584,Flora, Angiospermas, Cactaceae, Parodia mammulosa, , Em Perigo EN , EN, Pampa, Agropecuaria Especies Invasoras, Sim, Nao, Nao,2, Nao, RS
2585,Flora, Angiospermas, Cactaceae, Parodia oxycostata, , Vulneravel VU , VU," Mata Atlantica, Pampa", Agropecuaria Especies Invasoras, Sim, Sim, Nao,3, Sim, RS
2586,Flora, Angiospermas, Cactaceae, Parodia rechensis, , Criticamente em Perigo CR , CR, Pampa, Extracao de Nao Madereiras Agropecuaria Especies Invasoras, Nao, Nao, Nao,2, Sim, RS
2587,Flora, Angiospermas, Cactaceae, Parodia scopa, , Em Perigo EN , EN," Mata Atlantica, Pampa", Especies Invasoras Agropecuaria, Nao, Nao, Nao,2, Nao, RS
2588,Flora, Angiospermas, Poaceae, Paspalum biaristatum, , Em Perigo EN , EN, Cerrado, Mineracao, #N D, Nao, Nao,1, Sim, GO
2589,Flora, Angiospermas, Poaceae, Paspalum longiaristatum, , Em Perigo EN , EN, Cerrado, Vazio, #N D, Nao, Nao,1, Sim, GO
2590,Flora, Angiospermas, Poaceae, Paspalum niquelandiae, , Em Perigo EN , EN, Cerrado, Vazio, #N D, Nao, Nao,1, Sim, GO
2591,Flora, Angiospermas, Poaceae, Paspalum rawitscheri, , Em Perigo EN , EN, Mata Atlantica, Vazio, Sim, Sim, Nao,2, Sim," PR, RS, SC"
2592,Flora, Angiospermas, Poaceae, Paspalum repandum, , Em Perigo EN , EN, Mata Atlantica, Vazio, Sim, Nao, Nao,2, Sim," MG, PR, SP"
2593,Flora, Angiospermas, Passifloraceae, Passiflora hatschbachii, , Em Perigo EN , EN, Mata Atlantica, Baixa Densidade Transporte Terrestre Aereo Distribuicao Restrita, Sim, Nao, Nao,2, Sim, MG
2594,Flora, Angiospermas, Passifloraceae, Passiflora imbeana, , Em Perigo EN , EN, Mata Atlantica, Queimadas Assentamentos Humanos Cidades, Sim, Sim, Nao,2, Sim, RJ
2595,Flora, Angiospermas, Passifloraceae, Passiflora ischnoclada, , Criticamente em Perigo CR , CR, Mata Atlantica, Mineracao Assentamentos Humanos Cidades Poluicao Perda de Habitat Degradacao Induzida por Humanos Plantacao de Madereiras, Sim, Nao, Nao,2, Sim, SP
2596,Flora, Angiospermas, Passifloraceae, Passiflora margaritae, , Em Perigo EN , EN, Mata Atlantica, Agropecuaria Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim, ES
2597,Flora, Angiospermas, Passifloraceae, Passiflora setulosa, maracuja, Em Perigo EN , EN," Cerrado, Mata Atlantica", Queimadas Agropecuaria Plantacao de Madereiras Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim," PR, SP"
2598,Flora, Angiospermas, Passifloraceae, Passiflora urubiciensis, , Em Perigo EN , EN, Mata Atlantica, Mineracao Agropecuaria Assentamentos Humanos Cidades, Sim, Nao, Nao,2, Sim," SC, RS"
2599,Flora, Angiospermas, Malvaceae, Pavonia almasana, , Em Perigo EN , EN, Cerrado, Agropecuaria, Sim, Nao, Nao,2, Sim, BA
2600,Flora, Angiospermas, Malvaceae, Pavonia grazielae, , Vulneravel VU , VU, Cerrado, Mineracao, Sim, Sim, Nao,2, Sim, MG
2601,Flora, Angiospermas, Malvaceae, Pavonia hatschbachii, , Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Nao, PR
2602,Flora, Angiospermas, Malvaceae, Pavonia spiciformis, , Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim, BA
2603,Flora, Angiospermas, Malpighiaceae, Peixotoa adenopoda, , Em Perigo EN , EN," Caatinga, Cerrado", Extracao para Combustivel Distribuicao Restrita, Sim, Nao, Nao,2, Sim, BA
2604,Flora, Angiospermas, Malpighiaceae, Peixotoa andersonii, , Criticamente em Perigo CR , CR, Cerrado, Distribuicao Restrita Agropecuaria, Sim, Sim, Nao,2, Sim, MG
2605,Flora, Angiospermas, Malpighiaceae, Peixotoa bahiana, , Criticamente em Perigo CR , CR, Cerrado, Distribuicao Restrita Agropecuaria, Sim, Nao, Nao,2, Sim, BA
2606,Flora, Angiospermas, Malpighiaceae, Peixotoa barnebyi, , Em Perigo EN , EN, Cerrado, Distribuicao Restrita, Sim, Sim, Nao,2, Sim, MG
2607,Flora, Angiospermas, Malpighiaceae, Peixotoa catarinensis, , Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Sim, Nao,2, Sim, SC
2608,Flora, Angiospermas, Malpighiaceae, Peixotoa cipoana, , Em Perigo EN , EN, Cerrado, Distribuicao Restrita Perda de Habitat Degradacao Induzida por Humanos , Sim, Sim, Nao,3, Sim, MG
2609,Flora, Angiospermas, Malpighiaceae, Peixotoa psilophylla, , Vulneravel VU , VU, Cerrado, Distribuicao Restrita, Sim, Nao, Nao,2, Sim," MT, MS"
2610,Flora, Angiospermas, Fabaceae, Peltogyne maranhensis, , Vulneravel VU , VU, Amazonia, Extracao de Madeira, Sim, Nao, Nao,1, Sim," MA, MT, PA"
2611,Flora, Angiospermas, Piperaceae, Peperomia cordigera, , Vulneravel VU , VU, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Sim, Nao,2, Informacao nao disponivel," ES, MG"
2612,Flora, Angiospermas, Piperaceae, Peperomia gracilis, , Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim," PR, RJ, SP"
2613,Flora, Angiospermas, Piperaceae, Peperomia guarujana, , Criticamente em Perigo CR , CR, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim, SP
2614,Flora, Angiospermas, Piperaceae, Peperomia hemmendorffii, , Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Informacao nao disponivel," MG, SP"
2615,Flora, Angiospermas, Piperaceae, Peperomia itatiaiana, , Em Perigo EN , EN, Mata Atlantica, Assentamentos Humanos Cidades, Sim, Nao, Nao,2, Sim," RJ, SP"
2616,Flora, Angiospermas, Piperaceae, Peperomia loefgrenii, , Em Perigo EN , EN, Mata Atlantica, Vazio, Sim, Nao, Nao,2, Informacao nao disponivel," RJ, SP"
2617,Flora, Angiospermas, Piperaceae, Peperomia rostulatiformis, , Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Informacao nao disponivel," ES, SP"
2618,Flora, Angiospermas, Piperaceae, Peperomia rufispica, , Criticamente em Perigo CR , CR, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Nao, Nao, Nao,1, Sim, MG
2619,Flora, Angiospermas, Piperaceae, Peperomia suboppositifolia, , Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim, ES
2620,Flora, Angiospermas, Cactaceae, Pereskia aureiflora, Facho Ora pro nobis da mata, Vulneravel VU , VU, Caatinga, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim," BA, MG"
2621,Flora, Angiospermas, Asteraceae, Perezia eryngioides, Assa peixe caraguata, Em Perigo EN , EN, Mata Atlantica, Agropecuaria Desenvolvimento e Infraestrutura Extracao para Combustivel, Sim, Nao, Nao,2, Informacao nao disponivel, SC
2622,Flora, Angiospermas, Asteraceae, Perezia multiflora, , Em Perigo EN , EN, Mata Atlantica, Agropecuaria Desenvolvimento e Infraestrutura Extracao para Combustivel, Sim, Nao, Nao,2, Sim, SC
2623,Flora, Angiospermas, Celastraceae, Peritassa longifolia, , Vulneravel VU , VU, Mata Atlantica, Distribuicao Restrita, Sim, Nao, Nao,2, Sim, ES
2624,Flora, Angiospermas, Celastraceae, Peritassa sadleri, , Criticamente em Perigo CR , CR, Mata Atlantica, Agropecuaria, Nao, Nao, Nao,1, Sim, ES
2625,Flora, Angiospermas, Lauraceae, Persea glabra, , Criticamente em Perigo CR , CR, Cerrado, Perda de Habitat Degradacao Induzida por Humanos Extracao de Nao Madereiras Agropecuaria, Sim, Nao, Nao,2, Sim, BA
2626,Flora, Angiospermas, Lauraceae, Persea obovata, , Criticamente em Perigo CR , CR, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim, SP
2627,Flora, Angiospermas, Lauraceae, Persea pedunculosa, , Em Perigo EN , EN, Cerrado, Perda de Habitat Degradacao Induzida por Humanos , Sim, Sim, Nao,2, Sim, MG
2628,Flora, Angiospermas, Solanaceae, Petunia bonjardinensis, , Em Perigo EN , EN, Mata Atlantica, Plantacao de Madereiras, Sim, Nao, Nao,2, Sim," RS, SC"
2629,Flora, Angiospermas, Solanaceae, Petunia exserta, , Em Perigo EN , EN, Pampa, Distribuicao Restrita Desastres Naturais Mudanca na Dinamica das Especies Nativas Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Informacao nao disponivel, RS
2630,Flora, Angiospermas, Solanaceae, Petunia mantiqueirensis, , Em Perigo EN , EN, Mata Atlantica, Mudanca na Dinamica das Especies Nativas, Sim, Nao, Nao,2, Sim, MG
2631,Flora, Angiospermas, Solanaceae, Petunia reitzii, , Criticamente em Perigo CR , CR, Mata Atlantica, Mudanca na Dinamica das Especies Nativas Distribuicao Restrita Plantacao de Madereiras, Sim, Nao, Nao,2, Informacao nao disponivel, SC
2632,Flora, Angiospermas, Solanaceae, Petunia saxicola, , Criticamente em Perigo CR , CR, Mata Atlantica, Mudanca na Dinamica das Especies Nativas Distribuicao Restrita Plantacao de Madereiras, Nao, Nao, Nao,1, Sim, SC
2633,Flora, Angiospermas, Amaranthaceae, Pfaffia argyrea, , Em Perigo EN , EN, Cerrado, Agropecuaria Queimadas, Sim, Sim, Nao,2, Sim, MG
2634,Flora, Angiospermas, Amaranthaceae, Pfaffia minarum, , Vulneravel VU , VU, Cerrado, Perda de Habitat Degradacao Induzida por Humanos , Sim, Sim, Nao,2, Nao," AM, BA, GO, MG, MS, MT, PA, PB, PE, PR, RO, RJ, RR, RS, SP "
2635,Flora, Angiospermas, Araceae, Philodendron fragile, , Em Perigo EN , EN, Mata Atlantica, Vazio, Sim, Sim, Nao,2, Sim, RJ
2636,Flora, Angiospermas, Araceae, Philodendron spiritus sancti, , Em Perigo EN , EN, Mata Atlantica, Extracao de Nao Madereiras Extracao direta Coleta, Nao, Nao, Nao,1, Sim, ES
2637,Flora, Angiospermas, Orchidaceae, Phragmipedium vittatum, , Vulneravel VU , VU, Cerrado, Extracao Direta, Sim, Sim, Nao,4, Sim," DF, GO, MG, RJ, SP, TO"
2638,Flora, Angiospermas, Phyllanthaceae, Phyllanthus gladiatus, , Vulneravel VU , VU, Mata Atlantica, Desenvolvimento e Infraestrutura AgropecuariaExtracao para Combustivel Desenvolvimento e Infraestrutura, Sim, Sim, Nao,2, Sim," BA, ES, MG"
2639,Flora, Angiospermas, Orchidaceae, Phymatidium geiselii, , Em Perigo EN , EN, Mata Atlantica, Turismo Recreacao, Sim, Nao, Nao,2, Sim, ES
2640,Flora, Angiospermas, Orchidaceae, Phymatidium glaziovii, , Vulneravel VU , VU, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim," ES, RJ"
2641,Flora, Angiospermas, Orchidaceae, Phymatidium vogelii, , Vulneravel VU , VU, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim, SP
2642,Flora, Angiospermas, Picramniaceae, Picramnia coccinea, , Em Perigo EN , EN, Mata Atlantica, Disturbio Humano Agropecuaria, Sim, Nao, Nao,2, Sim, BA
2643,Flora, Angiospermas, Asteraceae, Picrosia cabreriana, , Criticamente em Perigo CR , CR, Mata Atlantica, Agropecuaria, Sim, Nao, Nao,2, Nao," RS, SC"
2644,Flora, Angiospermas, Urticaceae, Pilea aparadensis, , Criticamente em Perigo CR , CR, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Sim, Nao,2, Sim," RS, SC"
2645,Flora, Angiospermas, Urticaceae, Pilea flammula, , Vulneravel VU , VU, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim, SC
2646,Flora, Angiospermas, Rutaceae, Pilocarpus alatus, , Vulneravel VU , VU, Amazonia, Assentamentos Humanos Cidades, Sim, Nao, Nao,2, Sim," MA, PA"
2647,Flora, Angiospermas, Rutaceae, Pilocarpus jaborandi, jaborandi, Em Perigo EN , EN," Caatinga, Mata Atlantica", Extracao Direta, Sim, Nao, Nao,2, Sim," BA, CE, PE"
2648,Flora, Angiospermas, Rutaceae, Pilocarpus microphyllus," arruda, arruda brava, jaborandi", Em Perigo EN , EN, Amazonia, Extracao Direta Assentamentos Humanos Cidades, Sim, Nao, Nao,2, Nao," MA, PA, PI"
2649,Flora, Angiospermas, Rutaceae, Pilocarpus trachylophus," catigua, jaborandi", Em Perigo EN , EN," Caatinga, Cerrado", Extracao Direta Agropecuaria Especies Invasoras, Sim, Nao, Nao,2, Sim," BA, CE, MA, MG, PI"
2650,Flora, Angiospermas, Cactaceae, Pilosocereus aurisetus subsp. aurilanatus, , Em Perigo EN , EN, Cerrado, Extracao para Combustivel Distribuicao Restrita, Sim, Sim, Nao,3, Sim, MG
2651,Flora, Angiospermas, Cactaceae, Pilosocereus azulensis, , Criticamente em Perigo CR , CR, Caatinga, Agropecuaria Extracao para Combustivel Distribuicao Restrita, Nao, Sim, Nao,2, Sim, MG
2652,Flora, Angiospermas, Cactaceae, Pilosocereus floccosus subsp. quadricostatus, , Em Perigo EN , EN," Caatinga, Cerrado", Perda de Habitat Degradacao Induzida por Humanos , Nao, Nao, Nao,2, Sim," BA, MG"
2653,Flora, Angiospermas, Cactaceae, Pilosocereus fulvilanatus, Quiabo da lapa, Em Perigo EN , EN, Cerrado, Extracao de Nao Madereiras Barragens Extracao para Combustivel, Sim, Sim, Nao,3, Sim, MG
2654,Flora, Angiospermas, Cactaceae, Pilosocereus glaucochrous, , Vulneravel VU , VU," Caatinga, Cerrado", Perda de Habitat Degradacao Induzida por Humanos Baixa Densidade, Sim, Nao, Nao,2, Sim, BA
2655,Flora, Angiospermas, Cactaceae, Pilosocereus magnificus, Facheiro, Em Perigo EN , EN, Caatinga, Distribuicao Restrita Perda de Habitat Degradacao Induzida por Humanos Extracao de Nao Madereiras, Nao, Nao, Nao,2, Sim, MG
2656,Flora, Angiospermas, Cactaceae, Pilosocereus multicostatus, , Em Perigo EN , EN, Caatinga, Distribuicao Restrita Perda de Habitat Degradacao Induzida por Humanos , Nao, Nao, Nao,2, Sim, MG
2657,Flora, Angiospermas, Piperaceae, Piper amparoense, , Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Informacao nao disponivel," MG, SP"
2658,Flora, Angiospermas, Piperaceae, Piper anostachyum, , Em Perigo EN , EN, Mata Atlantica, Assentamentos Humanos Cidades, Sim, Nao, Nao,2, Sim," RJ, SP"
2659,Flora, Angiospermas, Piperaceae, Piper barretoi, , Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Informacao nao disponivel," BA, MG, MT"
2660,Flora, Angiospermas, Piperaceae, Piper bennettianum, , Vulneravel VU , VU," Cerrado, Mata Atlantica", Queimadas, Sim, Nao, Nao,2, Sim," BA, RJ"
2661,Flora, Angiospermas, Piperaceae, Piper carautensei, , Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim, ES
2662,Flora, Angiospermas, Piperaceae, Piper casteloense, , Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim, ES
2663,Flora, Angiospermas, Piperaceae, Piper duartei, , Vulneravel VU , VU, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim," ES, MG"
2664,Flora, Angiospermas, Piperaceae, Piper edwallii, , Em Perigo EN , EN, Mata Atlantica, Turismo Recreacao, Nao, Nao, Nao,1, Informacao nao disponivel," RJ, SP"
2665,Flora, Angiospermas, Piperaceae, Piper hatschbachii, , Criticamente em Perigo CR , CR, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim, PR
2666,Flora, Angiospermas, Piperaceae, Piper hoehnei, , Em Perigo EN , EN, Mata Atlantica, Extracao de Madeira Agropecuaria, Sim, Nao, Nao,2, Informacao nao disponivel," MG, SP"
2667,Flora, Angiospermas, Piperaceae, Piper juliflorum, , Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim, ES
2668,Flora, Angiospermas, Piperaceae, Piper kuhlmannii, , Vulneravel VU , VU, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim, SP
2669,Flora, Angiospermas, Piperaceae, Piper laevicarpum, , Em Perigo EN , EN, Mata Atlantica, Agropecuaria, Sim, Nao, Nao,2, Sim, ES
2670,Flora, Angiospermas, Piperaceae, Piper loefgrenii, , Vulneravel VU , VU, Mata Atlantica, Agropecuaria, Sim, Nao, Nao,2, Sim, SP
2671,Flora, Angiospermas, Piperaceae, Piper oblancifolium, , Em Perigo EN , EN, Mata Atlantica, Agropecuaria, Nao, Nao, Nao,1, Sim, SP
2672,Flora, Angiospermas, Piperaceae, Piper piritubanum, , Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim," PR, SC, SP"
2673,Flora, Angiospermas, Piperaceae, Piper rioense, , Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Sim, Nao,2, Sim, RJ
2674,Flora, Angiospermas, Piperaceae, Piper sampaioi, , Criticamente em Perigo CR , CR, Mata Atlantica, Queimadas, Sim, Nao, Nao,2, Informacao nao disponivel, MG
2675,Flora, Angiospermas, Piperaceae, Piper scabrellum, , Em Perigo EN , EN, Mata Atlantica, Desastres Naturais, Sim, Nao, Nao,2, Sim," RJ, SP"
2676,Flora, Angiospermas, Asteraceae, Piptocarpha robusta, , Em Perigo EN , EN, Mata Atlantica, Mineracao Agropecuaria, Sim, Nao, Nao,2, Informacao nao disponivel," BA, ES, MG"
2677,Flora, Angiospermas, Poaceae, Piptochaetium alpinum, , Em Perigo EN , EN, Mata Atlantica, Vazio, Sim, Nao, Nao,2, Sim," SC, RS"
2678,Flora, Angiospermas, Poaceae, Piptochaetium palustre, , Criticamente em Perigo CR , CR, Mata Atlantica, Agropecuaria Especies Invasoras, Nao, Nao, Nao,1, Sim," SC, RS"
2679,Flora, Angiospermas, Asteraceae, Piptolepis buxoides, , Em Perigo EN , EN, Cerrado, Perda de Habitat Degradacao Induzida por Humanos , Sim, Sim, Nao,3, Nao, MG
2680,Flora, Angiospermas, Asteraceae, Piptolepis imbricata, , Criticamente em Perigo CR , CR, Cerrado, Mineracao Turismo Recreacao Queimadas, Sim, Nao, Nao,2, Sim, MG
2681,Flora, Angiospermas, Asteraceae, Piptolepis leptospermoides, , Criticamente em Perigo CR , CR, Cerrado, Mineracao Turismo Recreacao Queimadas, Sim, Sim, Nao,2, Sim, MG
2682,Flora, Angiospermas, Bromeliaceae, Pitcairnia albiflos, , Em Perigo EN , EN, Mata Atlantica, Especies Invasoras Queimadas Turismo Recreacao, Sim, Sim, Nao,2, Sim, RJ
2683,Flora, Angiospermas, Bromeliaceae, Pitcairnia bradei, , Criticamente em Perigo CR , CR, Cerrado, Turismo Recreacao, Sim, Sim, Nao,2, Sim, MG
2684,Flora, Angiospermas, Bromeliaceae, Pitcairnia burle marxii, , Criticamente em Perigo CR , CR, Mata Atlantica, Plantacao de Madereiras Mineracao Especies Invasoras, Sim, Nao, Nao,2, Sim," ES, MG"
2685,Flora, Angiospermas, Bromeliaceae, Pitcairnia decidua, , Em Perigo EN , EN," Cerrado, Mata Atlantica", Queimadas, Sim, Nao, Nao,2, Sim," ES, MG, RJ"
2686,Flora, Angiospermas, Bromeliaceae, Pitcairnia encholirioides, , Em Perigo EN , EN, Mata Atlantica, Queimadas Especies Invasoras Agropecuaria, Sim, Sim, Nao,2, Sim, RJ
2687,Flora, Angiospermas, Bromeliaceae, Pitcairnia glaziovii, , Em Perigo EN , EN, Mata Atlantica, Queimadas Especies Invasoras Agropecuaria, Sim, Nao, Nao,2, Sim," ES, RJ"
2688,Flora, Angiospermas, Bromeliaceae, Pitcairnia limae, , Criticamente em Perigo CR , CR, Mata Atlantica, Agropecuaria Turismo Recreacao, Sim, Nao, Nao,2, Sim, CE
2689,Flora, Angiospermas, Plantaginaceae, Plantago turficola, , Em Perigo EN , EN, Mata Atlantica, Agropecuaria Plantacao de Madereiras Desenvolvimento e Infraestrutura Extracao de Madeira Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim," SC, RS"
2690,Flora, Angiospermas, Bignoniaceae, Pleonotoma bracteata, , Vulneravel VU , VU, Amazonia, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim," AM, PA"
2691,Flora, Angiospermas, Cyperaceae, Pleurostachys pilulifera, , Criticamente em Perigo CR , CR, Mata Atlantica, Vazio, Sim, Nao, Nao,2, Informacao nao disponivel," RJ, SP"
2692,Flora, Angiospermas, Myrtaceae, Plinia callosa, , Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim, BA
2693,Flora, Angiospermas, Myrtaceae, Plinia complanata, , Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Informacao nao disponivel," PR, SP"
2694,Flora, Angiospermas, Myrtaceae, Plinia edulis, , Vulneravel VU , VU, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim," ES, RJ, RS, SP"
2695,Flora, Angiospermas, Myrtaceae, Plinia hatschbachii, , Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim, PR
2696,Flora, Angiospermas, Myrtaceae, Plinia ilhensis, , Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos Desenvolvimento e Infraestrutura Especies Invasoras Turismo Recreacao Assentamentos Humanos Cidades, Sim, Sim, Nao,2, Sim, RJ
2697,Flora, Angiospermas, Myrtaceae, Plinia muricata, , Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos Plantacao de Madereiras Agropecuaria, Sim, Nao, Nao,2, Sim, BA
2698,Flora, Angiospermas, Myrtaceae, Plinia rara, , Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim, BA
2699,Flora, Angiospermas, Myrtaceae, Plinia renatiana, , Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim, ES
